GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,NAME_E,AD4BE001,NAME_M,AD4BM001
"G4803030","2011-2015",,,"Texas","48","Lubbock County","303",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lubbock County, Texas",0.4813,"Lubbock County, Texas",0.0089
"G4803050","2011-2015",,,"Texas","48","Lynn County","305",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lynn County, Texas",0.4744,"Lynn County, Texas",0.0338
"G4803070","2011-2015",,,"Texas","48","McCulloch County","307",,,,,,,,,,,,,,,,,,,,,,,,,,,"McCulloch County, Texas",0.4371,"McCulloch County, Texas",0.0260
"G4803090","2011-2015",,,"Texas","48","McLennan County","309",,,,,,,,,,,,,,,,,,,,,,,,,,,"McLennan County, Texas",0.4774,"McLennan County, Texas",0.0106
"G4803110","2011-2015",,,"Texas","48","McMullen County","311",,,,,,,,,,,,,,,,,,,,,,,,,,,"McMullen County, Texas",0.5262,"McMullen County, Texas",0.1179
"G4803130","2011-2015",,,"Texas","48","Madison County","313",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Texas",0.4309,"Madison County, Texas",0.0181
"G4803150","2011-2015",,,"Texas","48","Marion County","315",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Texas",0.4917,"Marion County, Texas",0.0324
"G4803170","2011-2015",,,"Texas","48","Martin County","317",,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin County, Texas",0.4934,"Martin County, Texas",0.0501
"G4803190","2011-2015",,,"Texas","48","Mason County","319",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason County, Texas",0.4751,"Mason County, Texas",0.0329
"G4803210","2011-2015",,,"Texas","48","Matagorda County","321",,,,,,,,,,,,,,,,,,,,,,,,,,,"Matagorda County, Texas",0.4625,"Matagorda County, Texas",0.0159
"G4803230","2011-2015",,,"Texas","48","Maverick County","323",,,,,,,,,,,,,,,,,,,,,,,,,,,"Maverick County, Texas",0.4744,"Maverick County, Texas",0.0180
"G4803250","2011-2015",,,"Texas","48","Medina County","325",,,,,,,,,,,,,,,,,,,,,,,,,,,"Medina County, Texas",0.4392,"Medina County, Texas",0.0198
"G4803270","2011-2015",,,"Texas","48","Menard County","327",,,,,,,,,,,,,,,,,,,,,,,,,,,"Menard County, Texas",0.4876,"Menard County, Texas",0.0840
"G4803290","2011-2015",,,"Texas","48","Midland County","329",,,,,,,,,,,,,,,,,,,,,,,,,,,"Midland County, Texas",0.4792,"Midland County, Texas",0.0146
"G4803310","2011-2015",,,"Texas","48","Milam County","331",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milam County, Texas",0.4727,"Milam County, Texas",0.0268
"G4803330","2011-2015",,,"Texas","48","Mills County","333",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mills County, Texas",0.4694,"Mills County, Texas",0.0453
"G4803350","2011-2015",,,"Texas","48","Mitchell County","335",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, Texas",0.4040,"Mitchell County, Texas",0.0369
"G4803370","2011-2015",,,"Texas","48","Montague County","337",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montague County, Texas",0.4536,"Montague County, Texas",0.0238
"G4803390","2011-2015",,,"Texas","48","Montgomery County","339",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Texas",0.4717,"Montgomery County, Texas",0.0078
"G4803410","2011-2015",,,"Texas","48","Moore County","341",,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, Texas",0.3837,"Moore County, Texas",0.0244
"G4803430","2011-2015",,,"Texas","48","Morris County","343",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, Texas",0.4582,"Morris County, Texas",0.0335
"G4803450","2011-2015",,,"Texas","48","Motley County","345",,,,,,,,,,,,,,,,,,,,,,,,,,,"Motley County, Texas",0.4326,"Motley County, Texas",0.0263
"G4803470","2011-2015",,,"Texas","48","Nacogdoches County","347",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nacogdoches County, Texas",0.4963,"Nacogdoches County, Texas",0.0172
"G4803490","2011-2015",,,"Texas","48","Navarro County","349",,,,,,,,,,,,,,,,,,,,,,,,,,,"Navarro County, Texas",0.4527,"Navarro County, Texas",0.0156
"G4803510","2011-2015",,,"Texas","48","Newton County","351",,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Texas",0.4276,"Newton County, Texas",0.0217
"G4803530","2011-2015",,,"Texas","48","Nolan County","353",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nolan County, Texas",0.4630,"Nolan County, Texas",0.0238
"G4803550","2011-2015",,,"Texas","48","Nueces County","355",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nueces County, Texas",0.4632,"Nueces County, Texas",0.0087
"G4803570","2011-2015",,,"Texas","48","Ochiltree County","357",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ochiltree County, Texas",0.4641,"Ochiltree County, Texas",0.0324
"G4803590","2011-2015",,,"Texas","48","Oldham County","359",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oldham County, Texas",0.4955,"Oldham County, Texas",0.0368
"G4803610","2011-2015",,,"Texas","48","Orange County","361",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Texas",0.4499,"Orange County, Texas",0.0166
"G4803630","2011-2015",,,"Texas","48","Palo Pinto County","363",,,,,,,,,,,,,,,,,,,,,,,,,,,"Palo Pinto County, Texas",0.4843,"Palo Pinto County, Texas",0.0208
"G4803650","2011-2015",,,"Texas","48","Panola County","365",,,,,,,,,,,,,,,,,,,,,,,,,,,"Panola County, Texas",0.4471,"Panola County, Texas",0.0235
"G4803670","2011-2015",,,"Texas","48","Parker County","367",,,,,,,,,,,,,,,,,,,,,,,,,,,"Parker County, Texas",0.4382,"Parker County, Texas",0.0114
"G4803690","2011-2015",,,"Texas","48","Parmer County","369",,,,,,,,,,,,,,,,,,,,,,,,,,,"Parmer County, Texas",0.4235,"Parmer County, Texas",0.0373
"G4803710","2011-2015",,,"Texas","48","Pecos County","371",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pecos County, Texas",0.4201,"Pecos County, Texas",0.0198
"G4803730","2011-2015",,,"Texas","48","Polk County","373",,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Texas",0.4446,"Polk County, Texas",0.0167
"G4803750","2011-2015",,,"Texas","48","Potter County","375",,,,,,,,,,,,,,,,,,,,,,,,,,,"Potter County, Texas",0.4818,"Potter County, Texas",0.0191
"G4803770","2011-2015",,,"Texas","48","Presidio County","377",,,,,,,,,,,,,,,,,,,,,,,,,,,"Presidio County, Texas",0.4481,"Presidio County, Texas",0.0341
"G4803790","2011-2015",,,"Texas","48","Rains County","379",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rains County, Texas",0.4106,"Rains County, Texas",0.0206
"G4803810","2011-2015",,,"Texas","48","Randall County","381",,,,,,,,,,,,,,,,,,,,,,,,,,,"Randall County, Texas",0.4275,"Randall County, Texas",0.0136
"G4803830","2011-2015",,,"Texas","48","Reagan County","383",,,,,,,,,,,,,,,,,,,,,,,,,,,"Reagan County, Texas",0.4097,"Reagan County, Texas",0.0322
"G4803850","2011-2015",,,"Texas","48","Real County","385",,,,,,,,,,,,,,,,,,,,,,,,,,,"Real County, Texas",0.3873,"Real County, Texas",0.0361
"G4803870","2011-2015",,,"Texas","48","Red River County","387",,,,,,,,,,,,,,,,,,,,,,,,,,,"Red River County, Texas",0.4708,"Red River County, Texas",0.0349
"G4803890","2011-2015",,,"Texas","48","Reeves County","389",,,,,,,,,,,,,,,,,,,,,,,,,,,"Reeves County, Texas",0.4787,"Reeves County, Texas",0.0381
"G4803910","2011-2015",,,"Texas","48","Refugio County","391",,,,,,,,,,,,,,,,,,,,,,,,,,,"Refugio County, Texas",0.4740,"Refugio County, Texas",0.0428
"G4803930","2011-2015",,,"Texas","48","Roberts County","393",,,,,,,,,,,,,,,,,,,,,,,,,,,"Roberts County, Texas",0.4282,"Roberts County, Texas",0.0686
"G4803950","2011-2015",,,"Texas","48","Robertson County","395",,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Texas",0.4435,"Robertson County, Texas",0.0335
"G4803970","2011-2015",,,"Texas","48","Rockwall County","397",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockwall County, Texas",0.4084,"Rockwall County, Texas",0.0159
"G4803990","2011-2015",,,"Texas","48","Runnels County","399",,,,,,,,,,,,,,,,,,,,,,,,,,,"Runnels County, Texas",0.4608,"Runnels County, Texas",0.0365
"G4804010","2011-2015",,,"Texas","48","Rusk County","401",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rusk County, Texas",0.4559,"Rusk County, Texas",0.0192
"G4804030","2011-2015",,,"Texas","48","Sabine County","403",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sabine County, Texas",0.4823,"Sabine County, Texas",0.0282
"G4804050","2011-2015",,,"Texas","48","San Augustine County","405",,,,,,,,,,,,,,,,,,,,,,,,,,,"San Augustine County, Texas",0.5429,"San Augustine County, Texas",0.0836
"G4804070","2011-2015",,,"Texas","48","San Jacinto County","407",,,,,,,,,,,,,,,,,,,,,,,,,,,"San Jacinto County, Texas",0.4627,"San Jacinto County, Texas",0.0241
"G4804090","2011-2015",,,"Texas","48","San Patricio County","409",,,,,,,,,,,,,,,,,,,,,,,,,,,"San Patricio County, Texas",0.4370,"San Patricio County, Texas",0.0222
"G4804110","2011-2015",,,"Texas","48","San Saba County","411",,,,,,,,,,,,,,,,,,,,,,,,,,,"San Saba County, Texas",0.4084,"San Saba County, Texas",0.0317
"G4804130","2011-2015",,,"Texas","48","Schleicher County","413",,,,,,,,,,,,,,,,,,,,,,,,,,,"Schleicher County, Texas",0.4839,"Schleicher County, Texas",0.0652
"G4804150","2011-2015",,,"Texas","48","Scurry County","415",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scurry County, Texas",0.4171,"Scurry County, Texas",0.0285
"G4804170","2011-2015",,,"Texas","48","Shackelford County","417",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shackelford County, Texas",0.4408,"Shackelford County, Texas",0.0407
"G4804190","2011-2015",,,"Texas","48","Shelby County","419",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Texas",0.4716,"Shelby County, Texas",0.0220
"G4804210","2011-2015",,,"Texas","48","Sherman County","421",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sherman County, Texas",0.4044,"Sherman County, Texas",0.0378
"G4804230","2011-2015",,,"Texas","48","Smith County","423",,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Texas",0.4701,"Smith County, Texas",0.0095
"G4804250","2011-2015",,,"Texas","48","Somervell County","425",,,,,,,,,,,,,,,,,,,,,,,,,,,"Somervell County, Texas",0.4389,"Somervell County, Texas",0.0372
"G4804270","2011-2015",,,"Texas","48","Starr County","427",,,,,,,,,,,,,,,,,,,,,,,,,,,"Starr County, Texas",0.5023,"Starr County, Texas",0.0318
"G4804290","2011-2015",,,"Texas","48","Stephens County","429",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stephens County, Texas",0.4542,"Stephens County, Texas",0.0318
"G4804310","2011-2015",,,"Texas","48","Sterling County","431",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sterling County, Texas",0.4013,"Sterling County, Texas",0.0733
"G4804330","2011-2015",,,"Texas","48","Stonewall County","433",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stonewall County, Texas",0.4558,"Stonewall County, Texas",0.0455
"G4804350","2011-2015",,,"Texas","48","Sutton County","435",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sutton County, Texas",0.4218,"Sutton County, Texas",0.0369
"G4804370","2011-2015",,,"Texas","48","Swisher County","437",,,,,,,,,,,,,,,,,,,,,,,,,,,"Swisher County, Texas",0.4501,"Swisher County, Texas",0.0542
"G4804390","2011-2015",,,"Texas","48","Tarrant County","439",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tarrant County, Texas",0.4636,"Tarrant County, Texas",0.0032
"G4804410","2011-2015",,,"Texas","48","Taylor County","441",,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Texas",0.4617,"Taylor County, Texas",0.0122
"G4804430","2011-2015",,,"Texas","48","Terrell County","443",,,,,,,,,,,,,,,,,,,,,,,,,,,"Terrell County, Texas",0.5108,"Terrell County, Texas",0.0606
"G4804450","2011-2015",,,"Texas","48","Terry County","445",,,,,,,,,,,,,,,,,,,,,,,,,,,"Terry County, Texas",0.5100,"Terry County, Texas",0.0980
"G4804470","2011-2015",,,"Texas","48","Throckmorton County","447",,,,,,,,,,,,,,,,,,,,,,,,,,,"Throckmorton County, Texas",0.4822,"Throckmorton County, Texas",0.0655
"G4804490","2011-2015",,,"Texas","48","Titus County","449",,,,,,,,,,,,,,,,,,,,,,,,,,,"Titus County, Texas",0.4389,"Titus County, Texas",0.0265
"G4804510","2011-2015",,,"Texas","48","Tom Green County","451",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tom Green County, Texas",0.4666,"Tom Green County, Texas",0.0201
"G4804530","2011-2015",,,"Texas","48","Travis County","453",,,,,,,,,,,,,,,,,,,,,,,,,,,"Travis County, Texas",0.4929,"Travis County, Texas",0.0041
"G4804550","2011-2015",,,"Texas","48","Trinity County","455",,,,,,,,,,,,,,,,,,,,,,,,,,,"Trinity County, Texas",0.4604,"Trinity County, Texas",0.0238
"G4804570","2011-2015",,,"Texas","48","Tyler County","457",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyler County, Texas",0.4190,"Tyler County, Texas",0.0191
"G4804590","2011-2015",,,"Texas","48","Upshur County","459",,,,,,,,,,,,,,,,,,,,,,,,,,,"Upshur County, Texas",0.4305,"Upshur County, Texas",0.0168
"G4804610","2011-2015",,,"Texas","48","Upton County","461",,,,,,,,,,,,,,,,,,,,,,,,,,,"Upton County, Texas",0.4612,"Upton County, Texas",0.0277
"G4804630","2011-2015",,,"Texas","48","Uvalde County","463",,,,,,,,,,,,,,,,,,,,,,,,,,,"Uvalde County, Texas",0.4433,"Uvalde County, Texas",0.0274
"G4804650","2011-2015",,,"Texas","48","Val Verde County","465",,,,,,,,,,,,,,,,,,,,,,,,,,,"Val Verde County, Texas",0.4507,"Val Verde County, Texas",0.0259
"G4804670","2011-2015",,,"Texas","48","Van Zandt County","467",,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Zandt County, Texas",0.4612,"Van Zandt County, Texas",0.0224
"G4804690","2011-2015",,,"Texas","48","Victoria County","469",,,,,,,,,,,,,,,,,,,,,,,,,,,"Victoria County, Texas",0.4506,"Victoria County, Texas",0.0153
"G4804710","2011-2015",,,"Texas","48","Walker County","471",,,,,,,,,,,,,,,,,,,,,,,,,,,"Walker County, Texas",0.4853,"Walker County, Texas",0.0244
"G4804730","2011-2015",,,"Texas","48","Waller County","473",,,,,,,,,,,,,,,,,,,,,,,,,,,"Waller County, Texas",0.4596,"Waller County, Texas",0.0220
"G4804750","2011-2015",,,"Texas","48","Ward County","475",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ward County, Texas",0.4626,"Ward County, Texas",0.0264
"G4804770","2011-2015",,,"Texas","48","Washington County","477",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Texas",0.4450,"Washington County, Texas",0.0341
"G4804790","2011-2015",,,"Texas","48","Webb County","479",,,,,,,,,,,,,,,,,,,,,,,,,,,"Webb County, Texas",0.4788,"Webb County, Texas",0.0097
"G4804810","2011-2015",,,"Texas","48","Wharton County","481",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wharton County, Texas",0.4435,"Wharton County, Texas",0.0149
"G4804830","2011-2015",,,"Texas","48","Wheeler County","483",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheeler County, Texas",0.4087,"Wheeler County, Texas",0.0250
"G4804850","2011-2015",,,"Texas","48","Wichita County","485",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wichita County, Texas",0.4544,"Wichita County, Texas",0.0117
"G4804870","2011-2015",,,"Texas","48","Wilbarger County","487",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilbarger County, Texas",0.4251,"Wilbarger County, Texas",0.0266
"G4804890","2011-2015",,,"Texas","48","Willacy County","489",,,,,,,,,,,,,,,,,,,,,,,,,,,"Willacy County, Texas",0.5157,"Willacy County, Texas",0.0230
"G4804910","2011-2015",,,"Texas","48","Williamson County","491",,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamson County, Texas",0.3956,"Williamson County, Texas",0.0058
"G4804930","2011-2015",,,"Texas","48","Wilson County","493",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Texas",0.4164,"Wilson County, Texas",0.0219
"G4804950","2011-2015",,,"Texas","48","Winkler County","495",,,,,,,,,,,,,,,,,,,,,,,,,,,"Winkler County, Texas",0.4039,"Winkler County, Texas",0.0292
"G4804970","2011-2015",,,"Texas","48","Wise County","497",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wise County, Texas",0.4360,"Wise County, Texas",0.0274
"G4804990","2011-2015",,,"Texas","48","Wood County","499",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, Texas",0.4498,"Wood County, Texas",0.0233
"G4805010","2011-2015",,,"Texas","48","Yoakum County","501",,,,,,,,,,,,,,,,,,,,,,,,,,,"Yoakum County, Texas",0.4259,"Yoakum County, Texas",0.0360
"G4805030","2011-2015",,,"Texas","48","Young County","503",,,,,,,,,,,,,,,,,,,,,,,,,,,"Young County, Texas",0.4567,"Young County, Texas",0.0397
"G4805050","2011-2015",,,"Texas","48","Zapata County","505",,,,,,,,,,,,,,,,,,,,,,,,,,,"Zapata County, Texas",0.5085,"Zapata County, Texas",0.0327
"G4805070","2011-2015",,,"Texas","48","Zavala County","507",,,,,,,,,,,,,,,,,,,,,,,,,,,"Zavala County, Texas",0.4964,"Zavala County, Texas",0.0340
"G4900010","2011-2015",,,"Utah","49","Beaver County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaver County, Utah",0.3984,"Beaver County, Utah",0.0307
"G4900030","2011-2015",,,"Utah","49","Box Elder County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Box Elder County, Utah",0.3848,"Box Elder County, Utah",0.0139
"G4900050","2011-2015",,,"Utah","49","Cache County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cache County, Utah",0.4251,"Cache County, Utah",0.0099
"G4900070","2011-2015",,,"Utah","49","Carbon County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Utah",0.4088,"Carbon County, Utah",0.0162
"G4900090","2011-2015",,,"Utah","49","Daggett County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Daggett County, Utah",0.3674,"Daggett County, Utah",0.0507
"G4900110","2011-2015",,,"Utah","49","Davis County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Davis County, Utah",0.3900,"Davis County, Utah",0.0086
"G4900130","2011-2015",,,"Utah","49","Duchesne County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Duchesne County, Utah",0.3857,"Duchesne County, Utah",0.0162
"G4900150","2011-2015",,,"Utah","49","Emery County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Emery County, Utah",0.3616,"Emery County, Utah",0.0211
"G4900170","2011-2015",,,"Utah","49","Garfield County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Utah",0.4394,"Garfield County, Utah",0.0404
"G4900190","2011-2015",,,"Utah","49","Grand County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand County, Utah",0.4277,"Grand County, Utah",0.0321
"G4900210","2011-2015",,,"Utah","49","Iron County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Utah",0.4414,"Iron County, Utah",0.0191
"G4900230","2011-2015",,,"Utah","49","Juab County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Juab County, Utah",0.3633,"Juab County, Utah",0.0224
"G4900250","2011-2015",,,"Utah","49","Kane County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kane County, Utah",0.4175,"Kane County, Utah",0.0367
"G4900270","2011-2015",,,"Utah","49","Millard County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Millard County, Utah",0.3808,"Millard County, Utah",0.0174
"G4900290","2011-2015",,,"Utah","49","Morgan County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Utah",0.3867,"Morgan County, Utah",0.0271
"G4900310","2011-2015",,,"Utah","49","Piute County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Piute County, Utah",0.4089,"Piute County, Utah",0.0291
"G4900330","2011-2015",,,"Utah","49","Rich County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rich County, Utah",0.3996,"Rich County, Utah",0.0337
"G4900350","2011-2015",,,"Utah","49","Salt Lake County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Salt Lake County, Utah",0.4365,"Salt Lake County, Utah",0.0040
"G4900370","2011-2015",,,"Utah","49","San Juan County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, Utah",0.4490,"San Juan County, Utah",0.0207
"G4900390","2011-2015",,,"Utah","49","Sanpete County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanpete County, Utah",0.3926,"Sanpete County, Utah",0.0172
"G4900410","2011-2015",,,"Utah","49","Sevier County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Utah",0.4117,"Sevier County, Utah",0.0163
"G4900430","2011-2015",,,"Utah","49","Summit County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Summit County, Utah",0.4791,"Summit County, Utah",0.0234
"G4900450","2011-2015",,,"Utah","49","Tooele County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tooele County, Utah",0.3600,"Tooele County, Utah",0.0175
"G4900470","2011-2015",,,"Utah","49","Uintah County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Uintah County, Utah",0.4090,"Uintah County, Utah",0.0321
"G4900490","2011-2015",,,"Utah","49","Utah County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Utah County, Utah",0.4171,"Utah County, Utah",0.0059
"G4900510","2011-2015",,,"Utah","49","Wasatch County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wasatch County, Utah",0.4040,"Wasatch County, Utah",0.0180
"G4900530","2011-2015",,,"Utah","49","Washington County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Utah",0.4266,"Washington County, Utah",0.0132
"G4900550","2011-2015",,,"Utah","49","Wayne County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Utah",0.4352,"Wayne County, Utah",0.0350
"G4900570","2011-2015",,,"Utah","49","Weber County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber County, Utah",0.4047,"Weber County, Utah",0.0076
"G5000010","2011-2015",,,"Vermont","50","Addison County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Addison County, Vermont",0.4175,"Addison County, Vermont",0.0135
"G5000030","2011-2015",,,"Vermont","50","Bennington County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bennington County, Vermont",0.4542,"Bennington County, Vermont",0.0178
"G5000050","2011-2015",,,"Vermont","50","Caledonia County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caledonia County, Vermont",0.4164,"Caledonia County, Vermont",0.0137
"G5000070","2011-2015",,,"Vermont","50","Chittenden County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chittenden County, Vermont",0.4421,"Chittenden County, Vermont",0.0099
"G5000090","2011-2015",,,"Vermont","50","Essex County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Vermont",0.4187,"Essex County, Vermont",0.0216
"G5000110","2011-2015",,,"Vermont","50","Franklin County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Vermont",0.4170,"Franklin County, Vermont",0.0260
"G5000130","2011-2015",,,"Vermont","50","Grand Isle County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Isle County, Vermont",0.4538,"Grand Isle County, Vermont",0.0274
"G5000150","2011-2015",,,"Vermont","50","Lamoille County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamoille County, Vermont",0.4380,"Lamoille County, Vermont",0.0195
"G5000170","2011-2015",,,"Vermont","50","Orange County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Vermont",0.3983,"Orange County, Vermont",0.0111
"G5000190","2011-2015",,,"Vermont","50","Orleans County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, Vermont",0.4307,"Orleans County, Vermont",0.0124
"G5000210","2011-2015",,,"Vermont","50","Rutland County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutland County, Vermont",0.4364,"Rutland County, Vermont",0.0125
"G5000230","2011-2015",,,"Vermont","50","Washington County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Vermont",0.4191,"Washington County, Vermont",0.0143
"G5000250","2011-2015",,,"Vermont","50","Windham County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Windham County, Vermont",0.4280,"Windham County, Vermont",0.0110
"G5000270","2011-2015",,,"Vermont","50","Windsor County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Windsor County, Vermont",0.4715,"Windsor County, Vermont",0.0165
"G5100010","2011-2015",,,"Virginia","51","Accomack County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Accomack County, Virginia",0.4624,"Accomack County, Virginia",0.0188
