GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADOLE001,NAME_M,ADOLM001
"G2801550","2011-2015",,,"Mississippi","28","Webster County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Mississippi",19938,"Webster County, Mississippi",1249
"G2801570","2011-2015",,,"Mississippi","28","Wilkinson County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilkinson County, Mississippi",15307,"Wilkinson County, Mississippi",1537
"G2801590","2011-2015",,,"Mississippi","28","Winston County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winston County, Mississippi",19199,"Winston County, Mississippi",1131
"G2801610","2011-2015",,,"Mississippi","28","Yalobusha County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yalobusha County, Mississippi",19679,"Yalobusha County, Mississippi",1427
"G2801630","2011-2015",,,"Mississippi","28","Yazoo County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yazoo County, Mississippi",14934,"Yazoo County, Mississippi",1237
"G2900010","2011-2015",,,"Missouri","29","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Missouri",19671,"Adair County, Missouri",950
"G2900030","2011-2015",,,"Missouri","29","Andrew County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrew County, Missouri",26778,"Andrew County, Missouri",1462
"G2900050","2011-2015",,,"Missouri","29","Atchison County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Atchison County, Missouri",26069,"Atchison County, Missouri",1375
"G2900070","2011-2015",,,"Missouri","29","Audrain County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Audrain County, Missouri",18934,"Audrain County, Missouri",961
"G2900090","2011-2015",,,"Missouri","29","Barry County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barry County, Missouri",19313,"Barry County, Missouri",772
"G2900110","2011-2015",,,"Missouri","29","Barton County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barton County, Missouri",20780,"Barton County, Missouri",1514
"G2900130","2011-2015",,,"Missouri","29","Bates County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bates County, Missouri",21715,"Bates County, Missouri",978
"G2900150","2011-2015",,,"Missouri","29","Benton County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Missouri",19122,"Benton County, Missouri",962
"G2900170","2011-2015",,,"Missouri","29","Bollinger County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bollinger County, Missouri",19605,"Bollinger County, Missouri",1244
"G2900190","2011-2015",,,"Missouri","29","Boone County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Missouri",27150,"Boone County, Missouri",723
"G2900210","2011-2015",,,"Missouri","29","Buchanan County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Missouri",22218,"Buchanan County, Missouri",577
"G2900230","2011-2015",,,"Missouri","29","Butler County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Missouri",19473,"Butler County, Missouri",895
"G2900250","2011-2015",,,"Missouri","29","Caldwell County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Missouri",23082,"Caldwell County, Missouri",1346
"G2900270","2011-2015",,,"Missouri","29","Callaway County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Callaway County, Missouri",22520,"Callaway County, Missouri",961
"G2900290","2011-2015",,,"Missouri","29","Camden County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camden County, Missouri",23996,"Camden County, Missouri",1107
"G2900310","2011-2015",,,"Missouri","29","Cape Girardeau County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cape Girardeau County, Missouri",24479,"Cape Girardeau County, Missouri",901
"G2900330","2011-2015",,,"Missouri","29","Carroll County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Missouri",23403,"Carroll County, Missouri",1628
"G2900350","2011-2015",,,"Missouri","29","Carter County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Missouri",20318,"Carter County, Missouri",2319
"G2900370","2011-2015",,,"Missouri","29","Cass County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Missouri",28398,"Cass County, Missouri",629
"G2900390","2011-2015",,,"Missouri","29","Cedar County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cedar County, Missouri",18255,"Cedar County, Missouri",1560
"G2900410","2011-2015",,,"Missouri","29","Chariton County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chariton County, Missouri",20953,"Chariton County, Missouri",1305
"G2900430","2011-2015",,,"Missouri","29","Christian County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian County, Missouri",24730,"Christian County, Missouri",657
"G2900450","2011-2015",,,"Missouri","29","Clark County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Missouri",23463,"Clark County, Missouri",1685
"G2900470","2011-2015",,,"Missouri","29","Clay County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Missouri",29793,"Clay County, Missouri",532
"G2900490","2011-2015",,,"Missouri","29","Clinton County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Missouri",25500,"Clinton County, Missouri",1145
"G2900510","2011-2015",,,"Missouri","29","Cole County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cole County, Missouri",26014,"Cole County, Missouri",808
"G2900530","2011-2015",,,"Missouri","29","Cooper County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooper County, Missouri",23252,"Cooper County, Missouri",1651
"G2900550","2011-2015",,,"Missouri","29","Crawford County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Missouri",19017,"Crawford County, Missouri",1120
"G2900570","2011-2015",,,"Missouri","29","Dade County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dade County, Missouri",20828,"Dade County, Missouri",1334
"G2900590","2011-2015",,,"Missouri","29","Dallas County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas County, Missouri",17494,"Dallas County, Missouri",1277
"G2900610","2011-2015",,,"Missouri","29","Daviess County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daviess County, Missouri",19208,"Daviess County, Missouri",853
"G2900630","2011-2015",,,"Missouri","29","DeKalb County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DeKalb County, Missouri",17125,"DeKalb County, Missouri",1094
"G2900650","2011-2015",,,"Missouri","29","Dent County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dent County, Missouri",19747,"Dent County, Missouri",1756
"G2900670","2011-2015",,,"Missouri","29","Douglas County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Missouri",17343,"Douglas County, Missouri",1431
"G2900690","2011-2015",,,"Missouri","29","Dunklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunklin County, Missouri",18009,"Dunklin County, Missouri",997
"G2900710","2011-2015",,,"Missouri","29","Franklin County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Missouri",25241,"Franklin County, Missouri",863
"G2900730","2011-2015",,,"Missouri","29","Gasconade County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasconade County, Missouri",22845,"Gasconade County, Missouri",1743
"G2900750","2011-2015",,,"Missouri","29","Gentry County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gentry County, Missouri",20687,"Gentry County, Missouri",1257
"G2900770","2011-2015",,,"Missouri","29","Greene County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Missouri",24097,"Greene County, Missouri",483
"G2900790","2011-2015",,,"Missouri","29","Grundy County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grundy County, Missouri",19365,"Grundy County, Missouri",939
"G2900810","2011-2015",,,"Missouri","29","Harrison County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Missouri",19906,"Harrison County, Missouri",1073
"G2900830","2011-2015",,,"Missouri","29","Henry County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Missouri",23961,"Henry County, Missouri",1594
"G2900850","2011-2015",,,"Missouri","29","Hickory County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hickory County, Missouri",18153,"Hickory County, Missouri",1182
"G2900870","2011-2015",,,"Missouri","29","Holt County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holt County, Missouri",25319,"Holt County, Missouri",2332
"G2900890","2011-2015",,,"Missouri","29","Howard County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard County, Missouri",22158,"Howard County, Missouri",1052
"G2900910","2011-2015",,,"Missouri","29","Howell County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howell County, Missouri",18817,"Howell County, Missouri",803
"G2900930","2011-2015",,,"Missouri","29","Iron County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Missouri",19559,"Iron County, Missouri",1940
"G2900950","2011-2015",,,"Missouri","29","Jackson County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Missouri",26629,"Jackson County, Missouri",351
"G2900970","2011-2015",,,"Missouri","29","Jasper County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jasper County, Missouri",22431,"Jasper County, Missouri",678
"G2900990","2011-2015",,,"Missouri","29","Jefferson County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Missouri",25247,"Jefferson County, Missouri",430
"G2901010","2011-2015",,,"Missouri","29","Johnson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Missouri",22722,"Johnson County, Missouri",739
"G2901030","2011-2015",,,"Missouri","29","Knox County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Missouri",22397,"Knox County, Missouri",2033
"G2901050","2011-2015",,,"Missouri","29","Laclede County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laclede County, Missouri",19567,"Laclede County, Missouri",893
"G2901070","2011-2015",,,"Missouri","29","Lafayette County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lafayette County, Missouri",24266,"Lafayette County, Missouri",1016
"G2901090","2011-2015",,,"Missouri","29","Lawrence County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Missouri",19508,"Lawrence County, Missouri",806
"G2901110","2011-2015",,,"Missouri","29","Lewis County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Missouri",20042,"Lewis County, Missouri",971
"G2901130","2011-2015",,,"Missouri","29","Lincoln County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Missouri",22232,"Lincoln County, Missouri",606
"G2901150","2011-2015",,,"Missouri","29","Linn County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Linn County, Missouri",19889,"Linn County, Missouri",830
"G2901170","2011-2015",,,"Missouri","29","Livingston County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, Missouri",22557,"Livingston County, Missouri",1583
"G2901190","2011-2015",,,"Missouri","29","McDonald County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McDonald County, Missouri",18498,"McDonald County, Missouri",803
"G2901210","2011-2015",,,"Missouri","29","Macon County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, Missouri",19738,"Macon County, Missouri",985
"G2901230","2011-2015",,,"Missouri","29","Madison County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Missouri",17179,"Madison County, Missouri",1031
"G2901250","2011-2015",,,"Missouri","29","Maries County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maries County, Missouri",20731,"Maries County, Missouri",1432
"G2901270","2011-2015",,,"Missouri","29","Marion County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Missouri",21614,"Marion County, Missouri",1029
"G2901290","2011-2015",,,"Missouri","29","Mercer County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Missouri",20404,"Mercer County, Missouri",1546
"G2901310","2011-2015",,,"Missouri","29","Miller County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miller County, Missouri",21268,"Miller County, Missouri",1320
"G2901330","2011-2015",,,"Missouri","29","Mississippi County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mississippi County, Missouri",16515,"Mississippi County, Missouri",1379
"G2901350","2011-2015",,,"Missouri","29","Moniteau County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moniteau County, Missouri",20901,"Moniteau County, Missouri",1211
"G2901370","2011-2015",,,"Missouri","29","Monroe County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Missouri",20921,"Monroe County, Missouri",977
"G2901390","2011-2015",,,"Missouri","29","Montgomery County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Missouri",20710,"Montgomery County, Missouri",1038
"G2901410","2011-2015",,,"Missouri","29","Morgan County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Missouri",18431,"Morgan County, Missouri",879
"G2901430","2011-2015",,,"Missouri","29","New Madrid County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Madrid County, Missouri",19918,"New Madrid County, Missouri",1186
"G2901450","2011-2015",,,"Missouri","29","Newton County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Missouri",22735,"Newton County, Missouri",890
"G2901470","2011-2015",,,"Missouri","29","Nodaway County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nodaway County, Missouri",18307,"Nodaway County, Missouri",915
"G2901490","2011-2015",,,"Missouri","29","Oregon County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oregon County, Missouri",17070,"Oregon County, Missouri",947
"G2901510","2011-2015",,,"Missouri","29","Osage County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Osage County, Missouri",23918,"Osage County, Missouri",922
"G2901530","2011-2015",,,"Missouri","29","Ozark County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ozark County, Missouri",16959,"Ozark County, Missouri",820
"G2901550","2011-2015",,,"Missouri","29","Pemiscot County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pemiscot County, Missouri",16902,"Pemiscot County, Missouri",785
"G2901570","2011-2015",,,"Missouri","29","Perry County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Missouri",23695,"Perry County, Missouri",1190
"G2901590","2011-2015",,,"Missouri","29","Pettis County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pettis County, Missouri",20494,"Pettis County, Missouri",747
"G2901610","2011-2015",,,"Missouri","29","Phelps County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phelps County, Missouri",21611,"Phelps County, Missouri",914
"G2901630","2011-2015",,,"Missouri","29","Pike County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Missouri",19005,"Pike County, Missouri",842
"G2901650","2011-2015",,,"Missouri","29","Platte County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte County, Missouri",35666,"Platte County, Missouri",1094
"G2901670","2011-2015",,,"Missouri","29","Polk County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Missouri",19908,"Polk County, Missouri",952
"G2901690","2011-2015",,,"Missouri","29","Pulaski County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Missouri",19568,"Pulaski County, Missouri",782
"G2901710","2011-2015",,,"Missouri","29","Putnam County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Missouri",20203,"Putnam County, Missouri",1636
"G2901730","2011-2015",,,"Missouri","29","Ralls County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ralls County, Missouri",23442,"Ralls County, Missouri",1283
"G2901750","2011-2015",,,"Missouri","29","Randolph County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, Missouri",18151,"Randolph County, Missouri",1032
"G2901770","2011-2015",,,"Missouri","29","Ray County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ray County, Missouri",24101,"Ray County, Missouri",993
"G2901790","2011-2015",,,"Missouri","29","Reynolds County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reynolds County, Missouri",20082,"Reynolds County, Missouri",1333
"G2901810","2011-2015",,,"Missouri","29","Ripley County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ripley County, Missouri",17315,"Ripley County, Missouri",1199
"G2901830","2011-2015",,,"Missouri","29","St. Charles County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Charles County, Missouri",32946,"St. Charles County, Missouri",444
"G2901850","2011-2015",,,"Missouri","29","St. Clair County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Clair County, Missouri",18840,"St. Clair County, Missouri",1218
"G2901860","2011-2015",,,"Missouri","29","Ste. Genevieve County","186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ste. Genevieve County, Missouri",23772,"Ste. Genevieve County, Missouri",1738
"G2901870","2011-2015",,,"Missouri","29","St. Francois County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Francois County, Missouri",19315,"St. Francois County, Missouri",684
"G2901890","2011-2015",,,"Missouri","29","St. Louis County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Louis County, Missouri",35570,"St. Louis County, Missouri",389
"G2901950","2011-2015",,,"Missouri","29","Saline County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Missouri",20339,"Saline County, Missouri",922
"G2901970","2011-2015",,,"Missouri","29","Schuyler County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schuyler County, Missouri",19650,"Schuyler County, Missouri",1557
"G2901990","2011-2015",,,"Missouri","29","Scotland County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scotland County, Missouri",20859,"Scotland County, Missouri",2123
"G2902010","2011-2015",,,"Missouri","29","Scott County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Missouri",20542,"Scott County, Missouri",755
"G2902030","2011-2015",,,"Missouri","29","Shannon County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shannon County, Missouri",19658,"Shannon County, Missouri",1591
"G2902050","2011-2015",,,"Missouri","29","Shelby County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Missouri",20569,"Shelby County, Missouri",1078
"G2902070","2011-2015",,,"Missouri","29","Stoddard County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stoddard County, Missouri",21797,"Stoddard County, Missouri",991
"G2902090","2011-2015",,,"Missouri","29","Stone County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stone County, Missouri",22473,"Stone County, Missouri",1160
"G2902110","2011-2015",,,"Missouri","29","Sullivan County","211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Missouri",19930,"Sullivan County, Missouri",946
"G2902130","2011-2015",,,"Missouri","29","Taney County","213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taney County, Missouri",20520,"Taney County, Missouri",835
"G2902150","2011-2015",,,"Missouri","29","Texas County","215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Texas County, Missouri",17741,"Texas County, Missouri",1072
"G2902170","2011-2015",,,"Missouri","29","Vernon County","217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vernon County, Missouri",20479,"Vernon County, Missouri",1200
"G2902190","2011-2015",,,"Missouri","29","Warren County","219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Missouri",24033,"Warren County, Missouri",1247
"G2902210","2011-2015",,,"Missouri","29","Washington County","221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Missouri",17762,"Washington County, Missouri",1457
"G2902230","2011-2015",,,"Missouri","29","Wayne County","223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Missouri",18748,"Wayne County, Missouri",1900
"G2902250","2011-2015",,,"Missouri","29","Webster County","225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, Missouri",19956,"Webster County, Missouri",956
"G2902270","2011-2015",,,"Missouri","29","Worth County","227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Worth County, Missouri",23815,"Worth County, Missouri",2365
"G2902290","2011-2015",,,"Missouri","29","Wright County","229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wright County, Missouri",18481,"Wright County, Missouri",2017
"G2905100","2011-2015",,,"Missouri","29","St. Louis city","510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Louis city, Missouri",23945,"St. Louis city, Missouri",450
"G3000010","2011-2015",,,"Montana","30","Beaverhead County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaverhead County, Montana",26763,"Beaverhead County, Montana",2942
"G3000030","2011-2015",,,"Montana","30","Big Horn County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Big Horn County, Montana",16244,"Big Horn County, Montana",826
"G3000050","2011-2015",,,"Montana","30","Blaine County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaine County, Montana",17442,"Blaine County, Montana",1186
"G3000070","2011-2015",,,"Montana","30","Broadwater County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broadwater County, Montana",29188,"Broadwater County, Montana",2871
"G3000090","2011-2015",,,"Montana","30","Carbon County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Montana",28153,"Carbon County, Montana",1394
"G3000110","2011-2015",,,"Montana","30","Carter County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Montana",29391,"Carter County, Montana",3330
"G3000130","2011-2015",,,"Montana","30","Cascade County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cascade County, Montana",25870,"Cascade County, Montana",737
"G3000150","2011-2015",,,"Montana","30","Chouteau County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chouteau County, Montana",22032,"Chouteau County, Montana",1281
"G3000170","2011-2015",,,"Montana","30","Custer County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Montana",25506,"Custer County, Montana",1195
"G3000190","2011-2015",,,"Montana","30","Daniels County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daniels County, Montana",33140,"Daniels County, Montana",4392
"G3000210","2011-2015",,,"Montana","30","Dawson County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson County, Montana",27878,"Dawson County, Montana",1642
"G3000230","2011-2015",,,"Montana","30","Deer Lodge County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deer Lodge County, Montana",23156,"Deer Lodge County, Montana",1949
